#beam run file  event                time              chan[0 11] 
1   71   31      5740 2017 10 18 05 38 08 0 1 1 0 0 0 0 1 0 1 0 0
1   71   31      6847 2017 10 18 05 39 30 0 0 1 0 1 0 0 0 1 1 0 0
1   71   59      2110 2017 10 18 11 34 27 0 0 0 1 0 0 1 1 1 0 0 1
1   71   59      5618 2017 10 18 11 39 04 0 0 1 0 1 0 0 0 0 0 1 0
1   71   32      1281 2017 10 18 05 45 07 0 1 0 0 0 0 0 1 0 0 1 0
1   71   32      3551 2017 10 18 05 48 02 0 0 1 0 0 1 1 1 0 0 0 1
1   71   32      5320 2017 10 18 05 50 17 0 0 0 1 0 0 0 1 0 1 1 1
1   71   60      4235 2017 10 18 11 50 15 0 0 1 0 1 1 0 1 0 0 0 1
1   71   60      9582 2017 10 18 11 57 07 0 0 1 0 1 0 0 0 0 1 0 0
1   71   33      1467 2017 10 18 05 58 23 0 1 0 0 1 0 0 0 0 1 0 0
1   71   33      6685 2017 10 18 06 05 04 0 0 0 1 0 1 0 0 0 1 0 0
1   71   33      7505 2017 10 18 06 06 09 0 0 1 0 0 1 0 0 0 1 0 0
1   71   33      8604 2017 10 18 06 07 37 0 1 1 1 0 1 0 1 1 0 0 0
1   71   33      9897 2017 10 18 06 09 15 0 1 0 0 0 0 0 1 0 0 0 1
1   71   34       692 2017 10 18 06 10 14 0 1 0 0 1 0 0 0 0 1 0 1
1   71   34      3185 2017 10 18 06 13 30 0 1 0 0 1 0 0 1 1 1 1 1
1   71   34      3459 2017 10 18 06 13 51 0 0 0 1 1 0 0 0 0 0 0 1
1   71   34      4127 2017 10 18 06 14 42 0 1 1 1 1 0 1 1 0 0 1 0
1   71   34      7191 2017 10 18 06 18 37 0 1 0 0 0 0 1 0 0 0 0 1
1   71   16      2129 2017 10 18 02 19 27 0 1 0 0 0 0 0 1 1 0 0 0
1   71   16      2270 2017 10 18 02 19 37 0 1 0 1 0 1 1 0 1 0 0 0
1   71   16      7044 2017 10 18 02 25 53 0 0 1 0 0 0 0 1 0 0 1 1
1   71   16      7157 2017 10 18 02 26 00 0 0 0 1 1 0 1 0 1 0 0 0
1   71   16      8343 2017 10 18 02 27 35 0 1 0 1 0 0 0 1 1 0 0 0
1   71   16      8871 2017 10 18 02 28 15 0 1 0 0 0 0 0 1 0 1 0 0
1   71   35      3682 2017 10 18 06 26 58 0 0 0 1 0 0 0 1 0 1 1 0
1   71   35      5569 2017 10 18 06 29 18 0 1 0 1 0 1 1 1 0 1 1 1
1   71   36      4439 2017 10 18 06 40 37 0 1 0 0 0 0 1 1 0 0 0 1
1   71   36      8290 2017 10 18 06 45 20 0 0 1 0 0 1 0 0 1 0 0 0
1   71   17        80 2017 10 18 02 29 47 0 0 1 0 0 0 0 1 0 0 0 1
1   71   17      2099 2017 10 18 02 32 25 0 0 1 0 0 0 1 0 1 1 1 1
1   71   17      4894 2017 10 18 02 36 01 0 1 1 1 0 0 0 1 1 1 0 0
1   71   17      5616 2017 10 18 02 36 56 0 1 1 0 1 0 0 0 1 0 0 0
1   71   17      7237 2017 10 18 02 39 04 0 0 1 0 0 0 1 0 0 0 1 1
1   71   17      9001 2017 10 18 02 41 17 0 0 1 0 1 1 1 0 0 1 0 1
1   71   17      9227 2017 10 18 02 41 33 0 1 0 1 0 0 0 1 0 0 0 1
1   71   37       496 2017 10 18 06 48 11 0 1 0 1 0 1 0 1 0 0 1 0
1   71   37      2520 2017 10 18 06 50 44 0 1 1 0 0 0 0 1 0 0 0 1
1   71   37      2629 2017 10 18 06 50 53 0 0 1 0 1 1 0 0 0 0 1 0
1   71   37      2646 2017 10 18 06 50 54 0 0 1 1 0 0 1 1 1 0 0 0
1   71   37      3104 2017 10 18 06 51 29 0 0 0 1 0 0 1 1 0 0 1 1
1   71   37      3646 2017 10 18 06 52 09 0 0 1 0 0 0 1 1 0 1 0 1
1   71   18      7886 2017 10 18 02 52 44 0 1 1 1 1 1 1 0 0 1 0 0
1   71   18      9596 2017 10 18 02 55 01 0 1 1 1 0 1 0 1 1 0 0 0
1   71   38       410 2017 10 18 07 00 52 0 0 1 0 1 1 1 0 0 0 1 1
1   71   38      5973 2017 10 18 07 08 05 0 1 1 1 1 0 0 1 0 1 0 0
1   71   38      8747 2017 10 18 07 11 34 0 1 1 0 0 1 0 1 0 0 0 1
1   71   19      5738 2017 10 18 03 03 01 0 1 0 0 0 1 0 1 1 0 0 0
1   71   19      9333 2017 10 18 03 07 40 0 0 0 1 1 0 0 0 1 0 0 0
1   71   39        48 2017 10 18 07 13 12 0 0 0 1 0 1 0 1 0 0 0 1
1   71   39       428 2017 10 18 07 13 42 0 1 0 0 0 1 0 1 0 0 0 1
1   71   39       630 2017 10 18 07 13 58 0 1 1 1 1 0 1 1 0 0 0 1
1   71   39      3887 2017 10 18 07 18 12 0 1 0 0 0 0 0 1 0 1 0 0
1   71   39      5624 2017 10 18 07 20 24 0 1 0 0 0 0 0 1 1 0 1 0
1   71   39      7566 2017 10 18 07 22 55 0 0 0 1 1 0 0 1 0 1 0 0
1   71   40      1334 2017 10 18 07 27 41 0 0 1 1 1 1 1 1 0 1 1 1
1   71   40      7019 2017 10 18 07 35 06 0 0 1 0 0 1 0 0 1 1 1 1
1   71   20      1404 2017 10 18 03 10 23 0 1 0 1 1 1 0 1 1 1 1 1
1   71   20      3820 2017 10 18 03 13 32 0 1 1 1 0 0 1 0 0 1 0 0
1   71   20      8133 2017 10 18 03 19 04 0 0 1 0 1 0 0 0 0 0 1 0
1   71   20      9488 2017 10 18 03 20 55 0 1 0 0 1 0 0 0 1 1 1 1
1   71   41      1729 2017 10 18 07 41 18 0 1 0 0 0 0 0 1 0 1 0 0
1   71   42       825 2017 10 18 07 52 57 0 1 1 0 1 0 1 1 0 0 0 1
1   71   43         5 2017 10 18 08 04 51 0 1 0 0 0 0 1 0 0 0 0 1
1   71   23       191 2017 10 18 03 47 32 0 0 0 1 0 1 1 0 0 0 0 1
1   71   23      4332 2017 10 18 03 52 52 0 1 0 1 0 0 0 1 0 0 0 1
1   71   23      4575 2017 10 18 03 53 13 0 0 0 1 0 1 0 1 0 0 1 0
1   71   44      2703 2017 10 18 08 21 15 0 1 1 1 1 1 0 1 0 1 1 0
1   71   44      6823 2017 10 18 08 26 36 0 0 0 1 0 0 0 1 0 0 0 1
1   71   24      2936 2017 10 18 04 04 07 0 1 1 1 1 1 1 1 0 1 0 1
1   71   24      6383 2017 10 18 04 08 38 0 0 0 1 1 0 0 0 0 1 0 0
1   71   24      6747 2017 10 18 04 09 07 0 1 1 0 1 0 0 1 0 0 0 1
1   71   25        37 2017 10 18 04 13 31 0 1 1 0 0 0 0 1 0 0 1 0
1   71   25      4500 2017 10 18 04 19 18 0 0 0 1 0 0 0 1 0 1 0 0
1   71   25      7657 2017 10 18 04 23 24 0 1 0 0 1 0 0 1 0 0 0 1
1   71   26      4023 2017 10 18 04 31 20 0 0 0 1 0 0 1 0 0 0 1 0
1   71   26      4721 2017 10 18 04 32 14 0 1 1 1 1 0 1 1 0 1 0 1
1   71   26      4973 2017 10 18 04 32 34 0 1 0 0 0 0 0 1 1 1 0 1
1   71   27       875 2017 10 18 04 40 17 0 0 0 1 0 0 1 0 0 1 0 0
1   71   27       988 2017 10 18 04 40 26 0 0 0 1 0 0 0 1 0 0 0 1
1   71   27      2633 2017 10 18 04 42 34 0 1 1 1 1 1 1 1 0 0 0 1
1   71   27      3750 2017 10 18 04 43 54 0 1 1 0 1 0 1 1 0 1 0 0
1   71   27      6075 2017 10 18 04 46 55 0 1 1 0 0 1 1 0 0 1 1 0
1   71   28      3168 2017 10 18 04 56 12 0 1 1 0 0 0 0 1 0 0 0 1
1   71   30      2171 2017 10 18 05 20 38 0 1 1 1 1 1 1 1 0 0 0 1
1   71   30      8922 2017 10 18 05 29 24 0 0 0 1 0 1 0 0 1 1 0 1
1   71    4      2095 2017 10 17 23 45 08 0 0 0 1 0 0 0 1 0 0 0 1
1   71    4      3589 2017 10 17 23 47 08 0 0 1 0 1 1 1 1 0 0 0 1
1   71    4      5939 2017 10 17 23 50 09 0 0 1 0 0 0 1 0 1 0 1 0
1   71    5      1085 2017 10 17 23 56 45 0 1 0 0 0 0 0 1 0 0 0 1
1   71    5      1948 2017 10 17 23 57 52 0 0 0 1 0 0 1 1 0 1 0 0
1   71    5      4324 2017 10 18 00 00 53 0 0 1 0 1 0 1 0 1 1 1 1
1   71    5      7403 2017 10 18 00 04 51 0 0 0 1 1 0 0 0 1 0 0 0
1   71    6      1177 2017 10 18 00 09 39 0 0 1 0 1 1 1 1 1 1 1 1
1   71    6      8047 2017 10 18 00 18 37 0 0 1 0 0 1 0 1 1 1 1 1
1   71    7      7166 2017 10 18 00 30 19 0 0 1 0 0 1 0 0 0 0 1 0
1   71    8      2145 2017 10 18 00 36 42 0 0 0 1 0 1 0 0 0 0 0 1
1   71    8      2727 2017 10 18 00 37 24 0 1 1 1 1 1 1 1 0 0 1 0
1   71    8      2920 2017 10 18 00 37 39 0 1 0 0 0 1 0 0 0 1 0 0
1   71    8      6476 2017 10 18 00 42 16 0 1 0 0 1 0 1 0 0 1 0 0
1   71    8      9027 2017 10 18 00 45 28 0 0 1 0 0 0 0 1 0 1 0 1
1   71    9      6089 2017 10 18 00 54 25 0 0 1 0 0 1 0 0 0 1 0 1
1   71   10      1579 2017 10 18 01 01 20 0 0 0 1 0 1 0 0 0 1 0 1
1   71   10      3138 2017 10 18 01 03 16 0 0 0 1 1 0 0 0 1 0 0 0
1   71   10      6557 2017 10 18 01 07 42 0 0 1 0 1 0 0 0 0 0 1 0
1   71   11      1546 2017 10 18 01 14 06 0 1 1 1 0 0 0 1 0 0 1 0
1   71   11      6311 2017 10 18 01 20 20 0 1 0 0 1 0 0 1 1 0 0 0
1   71   11      6921 2017 10 18 01 21 08 0 1 0 0 0 0 1 1 1 1 0 1
1   71   12      3907 2017 10 18 01 30 04 0 1 0 1 1 1 1 0 1 1 1 1
1   71   13      2223 2017 10 18 01 40 46 0 0 1 0 1 0 0 0 1 1 1 1
1   71   13      5704 2017 10 18 01 45 22 0 1 0 1 0 0 1 1 1 1 1 1
1   71   14       197 2017 10 18 01 51 05 0 0 0 1 0 1 0 1 0 1 0 0
1   71   14      2384 2017 10 18 01 53 53 0 1 0 0 0 0 0 1 0 1 1 1
1   71   14      3319 2017 10 18 01 55 09 0 0 1 0 0 1 1 0 0 1 0 1
1   71   14      4052 2017 10 18 01 56 04 0 0 1 0 1 1 1 0 1 0 1 0
1   71   14      4332 2017 10 18 01 56 25 0 1 1 1 0 1 1 0 0 0 0 1
1   71   15      1986 2017 10 18 02 06 22 0 0 1 1 0 0 0 1 0 0 0 1
1   71   15      2788 2017 10 18 02 07 22 0 1 1 1 1 0 0 1 0 1 0 0
1   71   15      4104 2017 10 18 02 09 05 0 1 1 1 1 1 1 1 0 1 0 1
0   71  182       820 2017 10 19 14 04 27 0 1 0 0 1 1 0 1 1 1 0 0
1   71  212      6557 2017 10 19 20 38 44 0 1 1 1 1 0 1 1 0 1 0 1
0   71  197      2527 2017 10 19 17 20 06 0 1 1 1 1 1 1 1 0 1 0 0
0   71  197      3254 2017 10 19 17 21 01 0 1 1 0 1 1 1 1 0 0 0 1
0   71  197      9309 2017 10 19 17 28 51 0 1 0 1 0 1 0 1 0 0 0 1
1   71  167       353 2017 10 19 10 49 25 0 1 1 1 0 0 0 1 0 1 0 1
0   71  183      8974 2017 10 19 14 27 49 0 1 0 0 1 1 0 0 0 0 1 0
1   71  213      2104 2017 10 19 20 45 59 0 0 1 0 0 1 0 0 0 1 0 0
1   71  213      3389 2017 10 19 20 47 39 0 1 1 1 0 1 0 1 0 0 0 1
1   71  213      8594 2017 10 19 20 54 15 0 0 0 1 0 0 0 1 1 0 1 0
0   71  198      6309 2017 10 19 17 37 59 0 0 0 1 0 1 0 0 0 0 0 1
0   71  198      6450 2017 10 19 17 38 09 0 0 0 1 0 0 1 0 0 1 0 0
0   71  198      7502 2017 10 19 17 39 30 0 1 0 1 0 0 1 0 0 0 0 1
0   71  198      8609 2017 10 19 17 40 56 0 0 1 0 0 0 0 1 0 0 0 1
1   71  168       501 2017 10 19 11 02 44 0 1 0 0 0 0 0 1 0 0 1 0
1   71  168      3088 2017 10 19 11 06 08 0 1 1 0 1 1 1 0 1 1 0 0
1   71  168      5856 2017 10 19 11 09 44 0 1 1 1 1 1 1 1 0 1 0 1
1   71  168      7382 2017 10 19 11 11 44 0 0 0 1 1 0 0 0 0 1 0 0
0   71  184      4219 2017 10 19 14 34 39 0 1 1 0 0 0 0 1 1 0 0 0
0   71  184      5619 2017 10 19 14 36 26 0 1 1 1 0 1 0 0 0 1 0 0
0   71  184      7625 2017 10 19 14 38 58 0 1 0 0 1 0 0 0 1 0 0 1
1   71  214      4849 2017 10 19 21 02 20 0 1 0 0 1 1 0 1 0 1 0 0
1   71  170      2081 2017 10 19 11 30 43 0 1 0 0 1 0 1 0 0 0 0 1
1   71  160      1339 2017 10 19 09 19 42 0 1 0 0 0 1 0 0 1 1 1 1
1   71  160      5285 2017 10 19 09 24 48 0 1 0 1 1 0 0 1 1 1 1 1
1   71  160      7205 2017 10 19 09 27 14 0 1 0 1 0 0 0 1 1 1 1 1
1   71  171      5126 2017 10 19 11 47 46 0 1 0 0 0 1 0 0 0 1 0 0
0   71  187       199 2017 10 19 15 07 51 0 1 1 1 0 0 0 1 0 1 0 1
0   71  187      3821 2017 10 19 15 12 28 0 0 1 0 0 0 0 1 0 0 1 0
0   71  201      1102 2017 10 19 18 09 42 0 1 1 1 0 0 0 1 1 1 1 1
0   71  201      5619 2017 10 19 18 15 32 0 1 0 0 0 0 1 0 1 0 0 0
1   71  172      6067 2017 10 19 12 01 47 0 1 1 1 1 1 1 1 0 1 0 0
0   71  203      1692 2017 10 19 18 36 32 0 0 0 1 0 1 0 1 0 1 0 1
0   71  203      7896 2017 10 19 18 44 32 0 0 1 0 0 0 0 1 0 0 0 1
0   71  203      9844 2017 10 19 18 47 07 0 1 1 1 0 0 0 1 0 0 0 1
0   71  202      6537 2017 10 19 18 29 42 0 0 1 0 0 0 0 1 0 1 1 1
1   71  173      3586 2017 10 19 12 11 22 0 1 0 0 0 1 0 1 0 0 0 1
1   71  173      7295 2017 10 19 12 16 11 0 1 1 1 0 0 0 1 0 0 0 1
1   71  173      8644 2017 10 19 12 17 59 0 1 0 0 0 1 1 1 0 0 1 1
1   71  173      9960 2017 10 19 12 19 43 0 1 0 0 0 0 0 1 1 1 0 1
1   71  189      4428 2017 10 19 15 38 53 0 0 1 0 0 0 1 0 1 0 0 0
1   71  189      7169 2017 10 19 15 42 28 0 1 1 1 1 1 1 1 1 1 0 0
1   71  175      3824 2017 10 19 12 37 42 0 0 1 0 1 1 0 0 0 1 0 0
0   71  188      5065 2017 10 19 15 26 49 0 1 0 1 1 0 1 1 0 1 0 1
1   71  190       660 2017 10 19 15 47 00 0 1 1 0 0 1 0 1 0 1 0 0
1   71  190      1256 2017 10 19 15 47 48 0 1 0 0 1 0 0 0 0 0 0 1
1   71  190      1322 2017 10 19 15 47 54 0 1 1 1 1 0 0 1 1 1 1 1
1   71  190      6145 2017 10 19 15 54 05 0 0 1 1 1 1 1 1 0 0 0 1
1   71  190      8943 2017 10 19 15 57 42 0 0 0 1 0 0 0 1 0 1 0 0
1   71  161      2548 2017 10 19 09 34 13 0 1 1 0 0 0 1 1 0 1 0 0
1   71  191      7449 2017 10 19 16 08 45 0 0 0 1 0 1 0 1 0 0 0 1
0   71  204       106 2017 10 19 18 47 28 0 0 1 0 0 1 0 0 1 0 1 0
0   71  204      2073 2017 10 19 18 50 00 0 0 1 0 1 0 1 0 0 1 0 0
0   71  204      4451 2017 10 19 18 53 07 0 1 1 1 0 0 1 1 1 0 0 0
0   71  204      6618 2017 10 19 18 55 56 0 1 1 0 1 0 0 1 0 0 0 1
0   71  206      3877 2017 10 19 19 17 58 0 0 0 1 1 1 1 0 1 0 0 0
0   71  206      5246 2017 10 19 19 19 46 0 0 1 1 0 0 0 1 0 1 0 0
1   71  162       131 2017 10 19 09 44 07 0 0 1 1 0 1 0 1 0 0 1 0
1   71  162      1917 2017 10 19 09 46 23 0 1 0 1 1 1 1 1 1 1 1 1
1   71  162      7589 2017 10 19 09 53 48 0 0 1 1 1 0 1 0 0 1 1 1
0   71  207      8181 2017 10 19 19 36 19 0 1 1 1 1 1 1 1 0 1 0 1
0   71  205       907 2017 10 19 19 01 28 0 1 0 0 1 1 1 1 0 0 1 0
0   71  205      1548 2017 10 19 19 02 16 0 1 0 0 1 0 0 0 1 0 0 1
0   71  205      5536 2017 10 19 19 07 17 0 1 1 0 1 0 0 0 0 0 0 1
1   71  163      1226 2017 10 19 09 58 35 0 0 1 1 0 0 1 0 1 1 1 1
1   71  163      7093 2017 10 19 10 06 10 0 1 0 0 1 1 0 1 0 0 0 1
1   71  163      8036 2017 10 19 10 07 23 0 1 0 0 0 0 0 1 0 1 0 1
1   71  163      8352 2017 10 19 10 07 48 0 1 1 1 1 1 1 1 0 1 0 1
1   71  163      8962 2017 10 19 10 08 36 0 1 1 0 1 0 0 1 0 1 0 0
1   71  163      9668 2017 10 19 10 09 32 0 1 1 0 0 0 0 1 1 1 0 0
0   71  177      4106 2017 10 19 13 04 01 0 1 1 1 0 1 0 0 0 0 0 1
0   71  177      6102 2017 10 19 13 06 37 0 0 1 1 0 1 0 1 0 0 1 0
0   71  177      7099 2017 10 19 13 07 50 0 1 0 0 0 0 1 0 0 0 0 1
0   71  193      1058 2017 10 19 16 26 12 0 0 1 0 0 0 1 1 1 1 1 1
0   71  193      8231 2017 10 19 16 35 27 0 0 1 0 0 0 0 1 0 0 0 1
0   71  176      1217 2017 10 19 12 47 15 0 1 0 1 1 0 1 1 0 0 1 0
0   71  176      4416 2017 10 19 12 51 22 0 0 0 1 1 1 0 1 1 1 1 1
0   71  176      7593 2017 10 19 12 55 31 0 1 1 1 0 0 1 1 0 1 0 1
0   71  176      8336 2017 10 19 12 56 30 0 1 0 0 1 0 0 0 0 0 0 1
0   71  176      8660 2017 10 19 12 56 56 0 1 0 1 0 1 0 0 0 1 0 0
1   71  164      1204 2017 10 19 10 11 26 0 0 1 1 1 0 1 0 0 0 0 1
1   71  164      4398 2017 10 19 10 15 36 0 0 1 0 1 0 0 0 0 0 1 0
0   71  178      5238 2017 10 19 13 18 28 0 0 1 0 1 0 1 1 1 1 1 1
0   71  178      9503 2017 10 19 13 23 50 0 1 1 0 0 0 1 1 0 0 0 1
0   71  194      5009 2017 10 19 16 44 07 0 0 1 0 1 0 0 0 1 0 1 1
0   71  179      3336 2017 10 19 13 28 53 0 1 1 0 0 1 1 1 1 1 1 1
1   71  165      4081 2017 10 19 10 28 09 0 0 1 0 0 0 0 1 0 0 1 1
1   71  165      9947 2017 10 19 10 35 44 0 0 0 1 0 0 0 1 1 0 0 0
1   71  192      2984 2017 10 19 16 15 56 0 1 1 1 0 1 1 0 1 0 0 0
0   71  192      7724 2017 10 19 16 21 57 0 0 1 0 0 0 0 1 0 1 0 1
0   71    3      1114 2017 10 17 23 30 52 0 0 0 1 0 0 0 1 0 1 0 1
1   71    3      4155 2017 10 17 23 34 47 0 1 1 0 0 0 0 1 0 1 0 0
1   71    3      6978 2017 10 17 23 38 31 0 1 1 0 0 0 0 1 0 0 0 1
0   71  208       739 2017 10 19 19 39 41 0 0 1 0 0 0 0 1 0 1 0 0
0   71  208      2262 2017 10 19 19 41 39 0 1 0 0 1 0 1 0 0 0 0 1
0   71  208      4838 2017 10 19 19 45 03 0 0 0 1 1 0 1 1 0 0 1 1
0   71  209       880 2017 10 19 19 52 45 0 1 0 0 0 0 1 0 1 0 0 0
0   71  209      2302 2017 10 19 19 54 40 0 1 1 0 1 0 1 1 1 1 0 0
0   71  209      2827 2017 10 19 19 55 23 0 0 1 0 1 0 1 0 0 1 0 0
0   71  210      1287 2017 10 19 20 06 17 0 0 1 1 1 0 0 1 1 1 0 1
1   71   29       336 2017 10 18 05 05 22 0 0 1 0 0 1 1 1 0 1 1 1
1   71   29       479 2017 10 18 05 05 33 0 1 1 1 0 0 0 1 0 0 0 1
0   71  181      3311 2017 10 19 13 54 46 0 1 0 0 0 0 0 1 1 0 1 0
0   71  181      3691 2017 10 19 13 55 16 0 1 0 0 0 0 0 1 0 0 0 1
0   73   65       639 2017 10 20 11 04 29 0 1 1 1 1 0 0 1 1 0 0 1
0   73   65      2132 2017 10 20 11 06 28 0 0 1 1 1 0 0 0 0 0 0 1
0   73   65      2723 2017 10 20 11 07 13 0 0 1 0 0 0 1 0 0 0 0 1
0   73   61      5670 2017 10 20 10 19 23 0 0 0 1 0 1 0 1 0 0 0 1
1   73   46      8422 2017 10 20 07 08 58 0 1 1 1 1 0 0 0 0 0 0 1
1   73   46      8505 2017 10 20 07 09 04 0 1 0 1 1 1 1 1 1 1 1 1
1   73    7      5023 2017 10 19 22 42 21 0 1 0 1 0 1 0 1 0 1 0 0
1   73    7      7446 2017 10 19 22 45 27 0 1 0 0 0 0 0 1 1 1 1 0
1   73    7      9387 2017 10 19 22 47 55 0 0 1 0 0 0 0 1 0 0 0 1
0   73   62      2703 2017 10 20 10 28 22 0 1 0 0 1 1 0 0 0 1 0 1
0   73   62      6902 2017 10 20 10 33 52 0 1 0 0 0 0 1 0 0 1 0 0
1   73   47      3230 2017 10 20 07 15 15 0 0 1 0 1 0 1 1 1 0 1 1
1   73   17      4642 2017 10 20 00 50 38 0 1 0 1 0 0 0 1 0 0 0 1
1   73   17      8702 2017 10 20 00 55 57 0 1 0 0 0 1 1 1 1 1 1 1
1   73   32      1417 2017 10 20 04 00 17 0 1 0 1 1 1 1 0 0 0 1 1
1   73   32      2083 2017 10 20 04 01 09 0 1 0 0 0 1 0 1 0 0 0 1
1   73   32      7664 2017 10 20 04 08 15 0 1 0 1 0 1 1 0 0 0 0 1
1   73   32      8746 2017 10 20 04 09 37 0 1 0 0 1 0 0 0 1 1 1 1
1   73   48      4393 2017 10 20 07 29 38 0 1 0 0 0 1 0 0 1 1 0 1
1   73   48      6056 2017 10 20 07 31 47 0 1 1 1 1 0 0 1 1 1 1 1
1   73    6      4477 2017 10 19 22 28 52 0 1 0 1 1 0 0 1 1 1 0 0
1   73    6      5134 2017 10 19 22 29 43 0 1 0 0 1 0 1 0 0 1 0 0
1   73    6      6055 2017 10 19 22 30 52 0 0 0 1 0 1 0 0 0 0 1 0
1   73    6      7361 2017 10 19 22 32 28 0 1 1 1 1 1 1 1 0 0 1 0
1   73    6      8711 2017 10 19 22 34 11 0 1 1 1 1 1 0 1 0 0 0 1
0   73   63      1306 2017 10 20 10 39 31 0 0 1 0 0 0 0 1 0 0 0 1
1   73    5      6093 2017 10 19 22 18 07 0 0 0 1 1 0 0 1 0 1 0 0
1   73    5      9757 2017 10 19 22 22 48 0 0 1 0 1 0 0 0 0 1 0 0
1   73   49      4897 2017 10 20 07 43 18 0 1 1 1 0 0 0 1 0 0 0 1
1   73   49      9529 2017 10 20 07 49 20 0 1 0 0 0 0 0 1 0 1 0 0
0   73   64      5828 2017 10 20 10 58 11 0 0 0 1 0 0 0 1 0 1 0 0
0   73   64      9097 2017 10 20 11 02 28 0 1 0 0 1 0 1 1 0 1 0 0
1   73    8      1871 2017 10 19 22 51 12 0 1 0 0 1 0 1 1 1 1 1 1
1   73    8      3480 2017 10 19 22 53 18 0 0 0 1 0 0 1 1 0 0 1 1
1   73    8      3808 2017 10 19 22 53 43 0 0 1 0 0 0 1 0 1 0 0 0
1   73    8      5606 2017 10 19 22 56 01 0 1 1 1 1 0 0 1 0 0 1 0
1   73   18      2095 2017 10 20 01 00 18 0 1 0 0 0 0 1 0 0 0 0 1
1   73   18      3151 2017 10 20 01 01 41 0 1 1 0 0 1 1 1 1 1 1 1
1   73   18      6317 2017 10 20 01 05 45 0 1 1 1 1 1 1 1 0 1 0 0
1   73   18      6894 2017 10 20 01 06 30 0 1 0 0 1 0 0 0 1 1 0 0
1   73   18      8972 2017 10 20 01 09 08 0 1 1 1 1 0 0 0 0 1 0 0
1   73   18      9019 2017 10 20 01 09 12 0 1 1 0 0 1 0 0 0 1 1 1
1   73   34      1633 2017 10 20 04 26 08 0 1 0 0 1 0 0 1 1 1 0 0
1   73   34      9923 2017 10 20 04 36 58 0 1 1 0 0 1 0 1 0 0 0 1
1   73   50      4652 2017 10 20 07 56 00 0 1 0 0 1 1 1 0 0 0 0 1
1   73   50      5269 2017 10 20 07 56 47 0 1 0 1 1 0 0 1 0 1 0 0
1   73   50      8110 2017 10 20 08 00 29 0 0 1 0 0 1 1 0 0 0 0 1
1   73    9      2709 2017 10 19 23 05 08 0 1 0 0 0 0 1 0 0 0 0 1
1   73    9      4786 2017 10 19 23 07 49 0 1 0 0 0 0 0 1 0 0 1 0
1   73    9      8558 2017 10 19 23 12 43 0 1 0 1 0 0 0 1 0 0 1 1
1   73   19      5488 2017 10 20 01 17 45 0 1 0 0 0 0 1 0 1 0 0 0
1   73   19      7618 2017 10 20 01 20 30 0 1 0 1 0 0 0 1 1 1 1 0
1   73   19      9780 2017 10 20 01 23 16 0 1 0 0 0 0 0 1 0 0 0 1
1   73   19      9898 2017 10 20 01 23 24 0 0 1 0 1 0 0 0 0 0 1 0
1   73   35      3960 2017 10 20 04 42 10 0 0 1 0 1 0 0 1 1 1 1 1
1   73   35      8975 2017 10 20 04 48 41 0 0 1 0 1 1 1 1 1 1 1 1
0   73   66       178 2017 10 20 11 16 46 0 0 1 0 1 0 0 0 1 1 0 1
0   73   66      3913 2017 10 20 11 21 34 0 1 0 0 1 1 1 1 1 1 1 1
0   73   66      3922 2017 10 20 11 21 34 0 1 1 1 0 0 1 0 0 0 0 1
1   73   20      1492 2017 10 20 01 25 32 0 0 1 0 0 0 1 0 0 1 0 0
1   73   20      7712 2017 10 20 01 33 42 0 1 1 1 0 0 0 1 0 0 1 0
1   73   10      4644 2017 10 19 23 20 33 0 0 0 1 1 0 0 0 0 1 0 0
1   73   36      6358 2017 10 20 04 58 07 0 1 0 1 1 0 0 0 0 0 1 0
1   73   52      7347 2017 10 20 08 25 42 0 1 1 0 1 0 0 0 1 1 1 1
1   73   21       607 2017 10 20 01 37 22 0 1 1 1 0 0 0 1 1 0 1 1
1   73   21      8025 2017 10 20 01 47 00 0 1 1 1 1 1 0 0 0 0 0 1
1   73   11      2494 2017 10 19 23 30 38 0 1 1 1 1 1 1 0 0 0 0 1
1   73   37      3278 2017 10 20 05 07 05 0 1 1 1 1 1 1 1 0 1 0 0
1   73   53      1566 2017 10 20 08 30 58 0 1 1 1 0 0 0 1 0 1 0 0
1   73   53      1672 2017 10 20 08 31 05 0 0 1 0 0 1 0 1 0 0 0 1
1   73   53      3122 2017 10 20 08 32 58 0 0 0 1 0 1 1 1 0 1 0 0
1   73   22      1906 2017 10 20 01 51 59 0 1 0 0 1 0 0 0 0 1 0 0
1   73   22      3042 2017 10 20 01 53 28 0 1 1 0 1 0 0 1 0 1 0 1
1   73   22      6979 2017 10 20 01 58 48 0 0 0 1 1 0 0 0 0 0 0 1
1   73   22      8076 2017 10 20 02 00 16 0 1 1 0 1 1 0 0 1 0 0 0
1   73   12      6315 2017 10 19 23 48 26 0 0 0 1 0 1 1 0 0 0 0 1
1   73   38      1845 2017 10 20 05 18 02 0 0 0 1 0 1 0 0 0 0 1 0
1   73   38      3129 2017 10 20 05 19 38 0 1 0 0 0 1 0 0 0 0 0 1
1   73   54      6256 2017 10 20 08 49 38 0 0 1 1 0 1 0 1 1 0 0 0
1   73   54      7504 2017 10 20 08 51 14 0 1 0 1 1 1 1 1 1 0 0 0
1   73   13      4274 2017 10 19 23 58 42 0 1 1 1 1 0 1 1 0 0 1 0
